num_of_prev_attempts,studied_credits,module_presentation_length,date_registration,assessment_submitted_count,assessment_mean_score,assessment_min_score,assessment_max_score,assessment_late_count,assessment_banked_count,assessment_weighted_score,vle_total_clicks,vle_interaction_count,vle_first_click_day,vle_last_click_day,vle_clicks_before_start,vle_clicks_first_30_days,vle_clicks_first_60_days,vle_active_days,vle_avg_clicks_per_active_day,code_module_AAA,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_presentation_2013B,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_A Level or Equivalent,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,imd_band_0-10%,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_Unknown,age_band_0-35,age_band_35-55,age_band_55<=,disability_N,disability_Y,target_label,target
0,60,240,-18.0,9.0,84.66666666666667,73.0,100.0,4.0,0.0,77.70370370370371,749.0,277.0,6.0,234.0,0.0,106.0,311.0,52.0,14.403846153846153,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,240,-46.0,11.0,84.27272727272727,5.0,100.0,5.0,0.0,73.56,7591.0,1355.0,-9.0,238.0,399.0,1026.0,2646.0,238.0,31.894957983193276,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Good,1
1,120,240,-78.0,11.0,74.0,53.0,100.0,6.0,0.0,64.83,488.0,202.0,2.0,240.0,0.0,208.0,245.0,29.0,16.82758620689655,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Good,1
2,120,240,-25.0,1.0,80.0,80.0,80.0,0.0,0.0,80.0,518.0,110.0,-9.0,34.0,119.0,391.0,399.0,20.0,25.9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,120,240,-96.0,10.0,41.3,20.0,80.0,9.0,0.0,45.890243902439025,2422.0,768.0,-9.0,236.0,84.0,467.0,1152.0,90.0,26.91111111111111,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
0,60,240,-30.0,11.0,81.45454545454545,15.0,100.0,5.0,0.0,69.67,1880.0,442.0,-8.0,230.0,83.0,440.0,619.0,85.0,22.11764705882353,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,240,-95.0,7.0,78.5,55.0,100.0,5.0,0.0,59.63636363636363,127.0,50.0,-3.0,159.0,25.0,36.0,65.0,8.0,15.875,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,At_Risk,0
1,240,240,-106.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,60,240,-122.0,11.0,78.27272727272727,60.0,100.0,5.0,0.0,75.26,303.0,137.0,-4.0,225.0,6.0,74.0,143.0,22.0,13.772727272727273,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,120,240,-165.0,1.0,53.0,53.0,53.0,1.0,0.0,53.0,23.0,10.0,29.0,29.0,0.0,23.0,23.0,1.0,23.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,120,240,-46.0,4.0,53.25,40.0,80.0,2.0,0.0,46.28,91.0,50.0,-9.0,86.0,7.0,36.0,64.0,10.0,9.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,At_Risk,0
0,60,240,-25.0,7.0,90.42857142857143,70.0,100.0,4.0,0.0,81.86666666666666,384.0,156.0,-9.0,156.0,7.0,129.0,254.0,27.0,14.222222222222221,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,At_Risk,0
1,120,240,-77.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
1,120,240,-28.0,4.0,73.0,66.0,85.0,3.0,0.0,70.35593220338983,379.0,172.0,4.0,233.0,0.0,104.0,152.0,51.0,7.431372549019608,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
1,120,240,-114.0,3.0,57.0,37.0,80.0,1.0,0.0,42.333333333333336,167.0,75.0,-7.0,67.0,46.0,88.0,118.0,16.0,10.4375,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,120,240,-83.0,5.0,77.6,60.0,100.0,5.0,0.0,67.11538461538461,257.0,104.0,-5.0,224.0,19.0,144.0,179.0,22.0,11.681818181818182,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
1,240,240,-119.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,60,240,-128.0,11.0,88.72727272727273,60.0,100.0,6.0,0.0,91.93,1065.0,477.0,-5.0,236.0,84.0,211.0,379.0,118.0,9.025423728813559,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,Good,1
0,60,240,-77.0,10.0,82.5,67.0,100.0,9.0,0.0,74.3170731707317,828.0,308.0,-9.0,227.0,61.0,268.0,344.0,58.0,14.275862068965518,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
1,180,240,-95.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
0,60,240,-93.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,At_Risk,0
0,120,240,-137.0,11.0,81.72727272727273,60.0,100.0,6.0,0.0,77.53,3332.0,675.0,-8.0,240.0,69.0,478.0,1192.0,119.0,28.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Good,1
1,180,240,-25.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
1,120,240,-122.0,10.0,72.7,49.0,100.0,6.0,0.0,62.84146341463415,1160.0,255.0,7.0,194.0,0.0,397.0,444.0,39.0,29.743589743589745,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,At_Risk,0
0,60,240,-89.0,11.0,57.90909090909091,38.0,100.0,5.0,0.0,49.84,1621.0,625.0,-1.0,217.0,13.0,708.0,974.0,82.0,19.76829268292683,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,240,-142.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,60,240,-25.0,9.0,59.22222222222222,40.0,80.0,5.0,0.0,56.67901234567901,5669.0,1116.0,-3.0,240.0,12.0,1416.0,2777.0,161.0,35.2111801242236,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
1,120,240,-76.0,11.0,76.81818181818181,60.0,100.0,8.0,0.0,74.09,827.0,313.0,-7.0,237.0,5.0,281.0,352.0,69.0,11.985507246376812,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Good,1
0,60,240,-36.0,9.0,69.33333333333333,55.0,100.0,6.0,0.0,63.98765432098765,676.0,244.0,-9.0,162.0,25.0,280.0,373.0,45.0,15.022222222222222,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,120,240,-27.0,11.0,71.54545454545455,40.0,100.0,6.0,0.0,65.73,2499.0,827.0,-8.0,230.0,44.0,431.0,772.0,171.0,14.614035087719298,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Good,1
0,60,240,-150.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,57.0,20.0,-9.0,-4.0,57.0,0.0,0.0,2.0,28.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,120,240,-23.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,120,240,-15.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,58.0,29.0,-8.0,28.0,18.0,40.0,40.0,5.0,11.6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
1,120,240,-128.0,10.0,69.9,60.0,100.0,6.0,0.0,66.91463414634147,1239.0,302.0,-6.0,228.0,15.0,218.0,413.0,69.0,17.956521739130434,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,At_Risk,0
1,120,240,-113.0,8.0,74.125,60.0,100.0,6.0,0.0,67.9375,438.0,187.0,11.0,226.0,0.0,59.0,113.0,45.0,9.733333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,240,-55.0,3.0,56.333333333333336,55.0,58.0,3.0,0.0,55.80487804878049,33.0,17.0,0.0,95.0,0.0,32.0,32.0,3.0,11.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,60,240,-93.0,11.0,78.63636363636364,60.0,100.0,6.0,0.0,71.15,1292.0,485.0,-9.0,226.0,221.0,214.0,645.0,86.0,15.023255813953488,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
1,120,240,-106.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,47.0,28.0,-6.0,9.0,7.0,40.0,40.0,6.0,7.833333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,At_Risk,0
1,120,240,-52.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
1,120,240,-61.0,11.0,79.36363636363636,60.0,100.0,6.0,0.0,72.72,666.0,272.0,1.0,236.0,0.0,236.0,359.0,65.0,10.246153846153845,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Good,1
0,60,240,-111.0,8.0,69.25,40.0,100.0,7.0,0.0,67.5,549.0,212.0,-9.0,236.0,16.0,178.0,208.0,59.0,9.305084745762711,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,120,240,-24.0,8.0,63.42857142857143,20.0,100.0,7.0,0.0,64.48101265822785,161.0,65.0,-8.0,239.0,15.0,54.0,96.0,18.0,8.944444444444445,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,240,-61.0,9.0,80.33333333333333,55.0,100.0,4.0,0.0,69.03703703703704,271.0,127.0,3.0,163.0,0.0,120.0,171.0,27.0,10.037037037037036,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,240,-30.0,11.0,91.27272727272727,72.0,100.0,9.0,0.0,84.67,760.0,276.0,-7.0,236.0,29.0,212.0,393.0,72.0,10.555555555555555,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Good,1
1,195,240,-135.0,10.0,62.2,40.0,80.0,6.0,0.0,64.0,2431.0,832.0,-9.0,235.0,91.0,284.0,505.0,189.0,12.862433862433862,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Good,1
0,150,240,-15.0,10.0,80.4,66.0,100.0,7.0,0.0,69.23170731707317,211.0,108.0,0.0,227.0,0.0,46.0,82.0,30.0,7.033333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,240,-10.0,7.0,84.85714285714286,68.0,100.0,2.0,0.0,78.31645569620254,105.0,56.0,16.0,226.0,0.0,16.0,29.0,18.0,5.833333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Good,1
0,120,240,-72.0,7.0,72.28571428571429,58.0,100.0,2.0,0.0,67.0126582278481,477.0,233.0,-1.0,226.0,11.0,76.0,222.0,58.0,8.224137931034482,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,At_Risk,0
0,60,240,-92.0,11.0,90.36363636363636,75.0,100.0,5.0,0.0,86.01,261.0,113.0,-9.0,226.0,19.0,43.0,76.0,25.0,10.44,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Good,1
1,120,240,-72.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,10.0,6.0,19.0,19.0,0.0,10.0,10.0,1.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
1,120,240,-89.0,11.0,84.18181818181819,70.0,100.0,5.0,0.0,75.2,559.0,225.0,-5.0,227.0,30.0,218.0,326.0,47.0,11.893617021276595,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Good,1
1,120,240,-127.0,7.0,73.14285714285714,40.0,100.0,3.0,0.0,75.83544303797468,136.0,53.0,-3.0,130.0,3.0,32.0,32.0,9.0,15.11111111111111,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
1,120,240,-15.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,11.0,5.0,5.0,10.0,0.0,11.0,11.0,2.0,5.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,90,240,-59.0,10.0,79.5,45.0,100.0,5.0,0.0,66.9390243902439,947.0,373.0,-9.0,235.0,163.0,205.0,364.0,99.0,9.565656565656566,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,120,240,-162.0,11.0,86.63636363636364,57.0,100.0,9.0,0.0,77.44,636.0,233.0,-6.0,239.0,23.0,166.0,244.0,46.0,13.826086956521738,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
1,120,240,-18.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,46.0,24.0,-7.0,29.0,20.0,26.0,26.0,8.0,5.75,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,At_Risk,0
0,60,240,-174.0,11.0,88.27272727272727,72.0,100.0,5.0,0.0,80.42,649.0,209.0,-7.0,223.0,14.0,302.0,367.0,36.0,18.02777777777778,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
1,120,240,-50.0,2.0,75.0,70.0,80.0,0.0,2.0,71.66666666666667,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
0,60,240,-30.0,11.0,88.27272727272727,70.0,100.0,7.0,0.0,79.64,657.0,242.0,-9.0,233.0,34.0,235.0,381.0,59.0,11.135593220338983,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,120,240,-123.0,11.0,82.27272727272727,60.0,100.0,6.0,0.0,78.35,444.0,224.0,-2.0,187.0,3.0,163.0,245.0,30.0,14.8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,240,-144.0,9.0,84.66666666666667,60.0,100.0,5.0,0.0,85.484375,943.0,233.0,0.0,227.0,0.0,255.0,465.0,44.0,21.431818181818183,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,150,240,-97.0,11.0,75.36363636363636,54.0,100.0,5.0,0.0,62.18,513.0,178.0,-9.0,236.0,4.0,18.0,120.0,30.0,17.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,240,-64.0,11.0,79.18181818181819,60.0,100.0,5.0,0.0,72.1,1798.0,664.0,-8.0,237.0,87.0,347.0,667.0,116.0,15.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Good,1
0,60,240,-22.0,1.0,53.0,53.0,53.0,0.0,0.0,53.0,169.0,84.0,-7.0,47.0,10.0,148.0,159.0,16.0,10.5625,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,At_Risk,0
1,120,240,-104.0,9.0,77.55555555555556,60.0,100.0,4.0,0.0,73.32098765432099,431.0,112.0,-5.0,226.0,108.0,174.0,217.0,21.0,20.523809523809526,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
1,120,240,-64.0,3.0,62.333333333333336,50.0,77.0,2.0,0.0,63.4054054054054,192.0,63.0,-9.0,100.0,19.0,66.0,104.0,13.0,14.76923076923077,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,At_Risk,0
1,120,240,-95.0,10.0,81.3,55.0,100.0,5.0,0.0,72.32323232323232,1868.0,488.0,-8.0,227.0,113.0,677.0,932.0,90.0,20.755555555555556,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Good,1
0,60,240,-82.0,10.0,77.7,51.0,100.0,7.0,0.0,64.2560975609756,812.0,259.0,4.0,227.0,0.0,130.0,267.0,52.0,15.615384615384615,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,60,240,-21.0,6.0,74.33333333333333,64.0,100.0,4.0,0.0,67.7948717948718,203.0,104.0,1.0,227.0,0.0,70.0,90.0,27.0,7.518518518518518,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Good,1
0,60,240,-179.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
1,120,240,-111.0,9.0,84.55555555555556,64.0,100.0,7.0,0.0,75.39506172839506,4459.0,831.0,-5.0,238.0,2.0,1953.0,2686.0,125.0,35.672,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Good,1
0,60,240,-50.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,At_Risk,0
